1024	432832.93
2048	253254.17
4096	588020.83
8192	1276327.88
16384	2928970.89
32768	5815161.32
65536	1.31397917E7
131072	2.634940794E7
262144	9.249107374E7
524288	2.0886059961E8
1048576	5.8426837209E8
