1024	288775.83
2048	256338.37
4096	396961.24
8192	918315.47
16384	2025737.53
32768	4576165.42
65536	9441265.88
131072	2.06279279E7
262144	7.36142575E7
524288	1.7414391791E8
1048576	4.9591279336E8
