1024	306691.29
2048	178820.93
4096	398393.72
8192	843742.51
16384	1978253.36
32768	4188145.81
65536	9077452.11
131072	1.980561203E7
262144	7.411470501E7
524288	1.7586049459E8
1048576	5.019693596E8
