1024	241607.14
2048	142418.79
4096	344572.5
8192	746004.61
16384	1647774.97
32768	3512880.85
65536	7696599.57
131072	1.618651504E7
262144	3.658413087E7
524288	7.640366833E7
1048576	1.6788259039E8
