1024	330768.24
2048	192404.15
4096	402709.12
8192	859608.37
16384	2011462.05
32768	4256367.91
65536	9431772.92
131072	1.995582041E7
262144	7.671574504E7
524288	1.7870235208E8
1048576	4.5956595956E8
