1024	307257.48
2048	182705.39
4096	419924.14
8192	813616.66
16384	1862475.02
32768	4061242.49
65536	8906822.06
131072	1.918095209E7
262144	7.220280914E7
524288	1.7356289165E8
1048576	4.9919338041E8
