1024	302559.94
2048	152205.42
4096	344690.42
8192	656189.2
16384	1510136.29
32768	2892649.15
65536	6552843.32
131072	1.272628084E7
262144	6.707825625E7
524288	1.4952011412E8
1048576	3.7137134331E8
