1024	255536.63
2048	175756.72
4096	394812.09
8192	876422.53
16384	1973181.26
32768	4251907.89
65536	9323158.33
131072	2.01304021E7
262144	7.35761246E7
524288	1.7797563291E8
1048576	5.0919285002E8
