1024	252377.87
2048	144826.7
4096	340788.35
8192	735229.62
16384	1632023.74
32768	3514100.44
65536	7843222.5
131072	1.67431879E7
262144	3.708007831E7
524288	8.192669417E7
1048576	1.7035545374E8
