1024	0.0	86560.29
2048	0.0	140890.05
4096	0.0	369470.31
8192	0.0	753264.97
16384	0.0	1767156.26
32768	0.0	4149797.61
65536	0.0	9494140.04
131072	0.0	2.166435837E7
262144	0.0	5.059009585E7
524288	0.0	1.2549885871E8
1048576	0.0	3.7080189125E8
