1024	149687.04
2048	195168.71
4096	464643.72
8192	907256.26
16384	2021030.01
32768	4544618.85
65536	1.019651382E7
131072	2.262384582E7
262144	5.277131039E7
524288	1.155723675E8
1048576	2.600253166E8
