1024	141361.69
2048	229837.45
4096	477235.43
8192	983700.9
16384	2216703.74
32768	4747762.84
65536	1.070345416E7
131072	2.457810997E7
262144	5.992182953E7
524288	1.7246342542E8
1048576	5.0160530124E8
