1024	166540.38
2048	169174.58
4096	413294.58
8192	789200.48
16384	1640402.08
32768	3466752.06
65536	7317735.86
131072	1.563527168E7
262144	3.588159209E7
524288	7.469937879E7
1048576	1.6071904337E8
